"5801","# sent = 516","","","","","","","","","","","","","","","",""
"5802","","Сам","САМ","A - nom sg plen m -","","","_Сам_ цэтээф","м","а","с","","","","A","САМ","A - nom sg plen m -","М"
"5803","<distinct form=""","","","","","","","","","","","","","","","",""
"5804","<dist>","цэтээф","","","","","","","","","","","","","","",""
"5805",""">","","","","","","","","","","","","","","","",""
"5806","","CTF","CTF","NONLEX","","","цэтээф _CTF_ ? ...","f","t","c","","","","NONLEX","CTF","NONLEX","F"
"5807","</distinct>","","","","","","","","","","","","","","","",""
"5808","","?","?...","PUNCT","","","","","","","","","","PUNCT","","",""
"5809","","...","...","PUNCT","","","","","","","","","","PUNCT","","",""
"5810","","эм","ЭМ","INTJ","","","? ... _эм_ ... ха-ха -","м","э","","","","","INTJ","ЭМ","INTJ","М"
"5811","","...","...","PUNCT","","","","","","","","","","PUNCT","","",""
"5812","","ха-ха","ХА-ХА","INTJ","","","... эм ... _ха-ха_ - ха ...","а","х","-","а","х","","INTJ","ХА-ХА","INTJ","А"
"5813","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"5814","","ха","ХА","INTJ","","","... ха-ха - _ха_ ... ну ,","а","х","","","","","INTJ","ХА","INTJ","А"
"5815","","...","...","PUNCT","","","","","","","","","","PUNCT","","",""
"5816","","ну","НУ","PART","","","- ха ... _ну_ , цэтээф","у","н","","","","","PART","НУ","PART","У"
"5817","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5818","<distinct form=""","","","","","","","","","","","","","","","",""
"5819","<dist>","цэтээф","","","","","","","","","","","","","","",""
"5820",""">","","","","","","","","","","","","","","","",""
"5821","","CTF","CTF","NONLEX","","","цэтээф _CTF_ ,","f","t","c","","","","NONLEX","CTF","NONLEX","F"
"5822","</distinct>","","","","","","","","","","","","","","","",""
"5823","<noindex>[нрзб]</noindex>","","","","","","","","","","","","","","","",""
"5824","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5825","","в","В","PR","","",", _в_ которых я участвую","в","","","","","","PR","В","PR","В"
"5826","","которых","КОТОРЫЙ","APRO - loc pl plen - -","","",", в _которых_ я участвую -","х","ы","р","о","т","о","APRO","КОТОРЫЙ","A - loc pl plen - -","Й"
"5827","","я","Я","SPRO sg 1p - nom","","",", в которых _я_ участвую - это","я","","","","","","SPRO","Я","SPRO sg 1p - nom","Я"
"5828","","участвую","УЧАСТВОВАТЬ","V ipf praes sg indic - 1p","","","в которых я _участвую_ - это соревнования","ю","у","в","т","с","а","V","УЧАСТВОВАТЬ","V ipf praes sg indic - 1p","Ь"
"5829","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"5830","","это","ЭТО","SPRO n - nom sg","","","я участвую - _это_ соревнования по информационной","о","т","э","","","","SPRO","ЭТО","S n - nom sg","О"
"5831","","соревнования","СОРЕВНОВАНИЕ","S n inan nom pl","","","участвую - это _соревнования_ по информационной безопасности","я","и","н","а","в","о","S","СОРЕВНОВАНИЕ","S n inan nom pl","Е"
"5832","","по","ПО","PR","","","- это соревнования _по_ информационной безопасности ,","о","п","","","","","PR","ПО","PR","О"
"5833","","информационной","ИНФОРМАЦИОННЫЙ","A - gen sg plen f -","","","это соревнования по _информационной_ безопасности , эм","й","о","н","н","о","и","A","ИНФОРМАЦИОННЫЙ","A - gen sg plen f -","Й"
"5834","","безопасности","БЕЗОПАСНОСТЬ","S f inan gen sg","","","соревнования по информационной _безопасности_ , эм ,","и","т","с","о","н","с","S","БЕЗОПАСНОСТЬ","S f inan gen sg","Ь"
"5835","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5836","","эм","ЭМ","INTJ","","","информационной безопасности , _эм_ , я участвую","м","э","","","","","INTJ","ЭМ","INTJ","М"
"5837","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5838","","я","Я","SPRO sg 1p - nom","","",", эм , _я_ участвую в более","я","","","","","","SPRO","Я","SPRO sg 1p - nom","Я"
"5839","","участвую","УЧАСТВОВАТЬ","V ipf praes sg indic - 1p","","","эм , я _участвую_ в более ,","ю","у","в","т","с","а","V","УЧАСТВОВАТЬ","V ipf praes sg indic - 1p","Ь"
"5840","","в","В","PR","","",", я участвую _в_ более , ну","в","","","","","","PR","В","PR","В"
"5841","","более","БОЛЕЕ","ADV -","","","я участвую в _более_ , ну ,","е","е","л","о","б","","ADV","БОЛЕЕ","ADV -","Е"
"5842","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5843","","ну","НУ","PART","","","в более , _ну_ , больше всего","у","н","","","","","PART","НУ","PART","У"
"5844","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5845","","больше","БОЛЬШЕ","ADV -","","",", ну , _больше_ всего участвовал в","е","ш","ь","л","о","б","ADV","БОЛЬШЕ","ADV -","Е"
"5846","","всего","ВСЕ","S n - gen sg","","","ну , больше _всего_ участвовал в наиболее","о","г","е","с","в","","S","ВСЕ","S n - gen sg","Е"
"5847","","участвовал","УЧАСТВОВАТЬ","V ipf praet sg indic m -","","",", больше всего _участвовал_ в наиболее популярной","л","а","в","о","в","т","V","УЧАСТВОВАТЬ","V ipf praet sg indic m -","Ь"
"5848","","в","В","PR","","","больше всего участвовал _в_ наиболее популярной категории","в","","","","","","PR","В","PR","В"
"5849","","наиболее","НАИБОЛЕЕ","ADV -","","","всего участвовал в _наиболее_ популярной категории ,","е","е","л","о","б","и","ADV","НАИБОЛЕЕ","ADV -","Е"
"5850","","популярной","ПОПУЛЯРНЫЙ","A - acc sg plen f -","","","участвовал в наиболее _популярной_ категории , эм","й","о","н","р","я","л","A","ПОПУЛЯРНЫЙ","A - gen sg plen f -","Й"
"5851","","категории","КАТЕГОРИЯ","S f inan acc sg","","","в наиболее популярной _категории_ , эм ,","и","и","р","о","г","е","S","КАТЕГОРИЯ","S f inan gen sg","Я"
"5852","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5853","","эм","ЭМ","INTJ","","","популярной категории , _эм_ , task -","м","э","","","","","INTJ","ЭМ","INTJ","М"
"5854","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5855","","task","TASK","NONLEX","","",", эм , _task_ - based ,","k","s","a","t","","","NONLEX","TASK","NONLEX","K"
"5856","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"5857","","based","BASED","NONLEX","","",", task - _based_ , когда ты","d","e","s","a","b","","NONLEX","BASED","NONLEX","D"
"5858","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5859","","когда","КОГДА","CONJ","","","- based , _когда_ ты приходишь ,","а","д","г","о","к","","CONJ","КОГДА","CONJ","А"
"5860","","ты","ТЫ","SPRO sg 2p - nom","","","based , когда _ты_ приходишь , тебе","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom","Ы"
"5861","","приходишь","ПРИХОДИТЬ","V ipf praes sg indic - 2p","","",", когда ты _приходишь_ , тебе дают","ь","ш","и","д","о","х","V","ПРИХОДИТЬ","V ipf praes sg indic - 2p","Ь"
"5862","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5863","","тебе","ТЫ","SPRO sg 2p - dat","","","ты приходишь , _тебе_ дают такой список","е","б","е","т","","","SPRO","ТЫ","SPRO sg 2p - dat","Ы"
"5864","","дают","ДАВАТЬ","V ipf praes pl indic - 3p","","","приходишь , тебе _дают_ такой список заданий","т","ю","а","д","","","V","ДАВАТЬ","V ipf praes pl indic - 3p","Ь"
"5865","","такой","ТАКОЙ","APRO - nom sg plen m -","","",", тебе дают _такой_ список заданий ,","й","о","к","а","т","","APRO","ТАКОЙ","A - nom sg plen m -","Й"
"5866","","список","СПИСОК","S m inan nom sg","","","тебе дают такой _список_ заданий , ты","к","о","с","и","п","с","S","СПИСОК","S m inan nom sg","К"
"5867","","заданий","ЗАДАНИЕ","S n inan gen pl","","","дают такой список _заданий_ , ты на","й","и","н","а","д","а","S","ЗАДАНИЕ","S n inan gen pl","Е"
"5868","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5869","","ты","ТЫ","SPRO sg 2p - nom","","","список заданий , _ты_ на него смотришь","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom","Ы"
"5870","","на","НА","PR","","","заданий , ты _на_ него смотришь ,","а","н","","","","","PR","НА","PR","А"
"5871","","него","ОН","SPRO sg 3p m acc","","",", ты на _него_ смотришь , охреневаешь","о","г","е","н","","","SPRO","ОН","SPRO sg 3p m acc","Н"
"5872","","смотришь","СМОТРЕТЬ","V ipf praes sg indic - 2p","","","ты на него _смотришь_ , охреневаешь :","ь","ш","и","р","т","о","V","СМОТРЕТЬ","V ipf praes sg indic - 2p","Ь"
"5873","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5874","","охреневаешь","ОХРЕНЕВАТЬ","V ipf praes sg indic - 2p","","","него смотришь , _охреневаешь_ : какбы","ь","ш","е","а","в","е","V","ОХРЕНЕВАТЬ","V ipf praes sg indic - 2p","Ь"
"5875","",":",":","PUNCT","","","","","","","","","","PUNCT","","",""
"5876","","какбы","КАКБЫ","NONLEX","","",", охреневаешь : _какбы_ чо","ы","б","к","а","к","","NONLEX","КАКБЫ","NONLEX","Ы"
"5877","<distinct form=""","","","","","","","","","","","","","","","",""
"5878","<dist>","чо","","","","","","","","","","","","","","",""
"5879",""">","","","","","","","","","","","","","","","",""
"5880","","что","ЧТО","CONJ","","","чо _что_ ?","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"5881","</distinct>","","","","","","","","","","","","","","","",""
"5882","","?","?","PUNCT","","","","","","","","","","PUNCT","","",""
"5883","","","","","","","","","","","","","","","","",""
"5884","# sent = 517","","","","","","","","","","","","","","","",""
"5885","<distinct form=""","","","","","","","","","","","","","","","",""
"5886","<dist>","чо","","","","","","","","","","","","","","",""
"5887",""">","","","","","","","","","","","","","","","",""
"5888","","что","ЧТО","CONJ","","","чо _что_ ? мне","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"5889","</distinct>","","","","","","","","","","","","","","","",""
"5890","","?","?","PUNCT","","","","","","","","","","PUNCT","","",""
"5891","","мне","Я","SPRO sg 1p - dat","","","что ? _мне_ чо","е","н","м","","","","SPRO","Я","SPRO sg 1p - dat","Я"
"5892","<distinct form=""","","","","","","","","","","","","","","","",""
"5893","<dist>","чо","","","","","","","","","","","","","","",""
"5894",""">","","","","","","","","","","","","","","","",""
"5895","","что","ЧТО","CONJ","","","чо _что_ , это","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"5896","</distinct>","","","","","","","","","","","","","","","",""
"5897","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5898","","это","ЭТО","PART","","","что , _это_ решать что ли","о","т","э","","","","PART","ЭТО","PART","О"
"5899","","решать","РЕШАТЬ","V ipf - - inf - -","","",", это _решать_ что ли надо","ь","т","а","ш","е","р","V","РЕШАТЬ","V ipf - - inf - -","Ь"
"5900","","что","ЧТО","CONJ","","",", это решать _что_ ли надо ?","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"5901","","ли","ЛИ","PART","","","это решать что _ли_ надо ? зачем","и","л","","","","","PART","ЛИ","PART","И"
"5902","","надо","НАДО","PRAEDIC","","","решать что ли _надо_ ? зачем ?","о","д","а","н","","","PRAEDIC","НАДО","ADV -","О"
"5903","","?","?","PUNCT","","","","","","","","","","PUNCT","","",""
"5904","","зачем","ЗАЧЕМ","ADV -","","","ли надо ? _зачем_ ?","м","е","ч","а","з","","ADV","ЗАЧЕМ","ADV -","М"
"5905","","?","?","PUNCT","","","","","","","","","","PUNCT","","",""
"5906","","","","","","","","","","","","","","","","",""
"5907","# sent = 518","","","","","","","","","","","","","","","",""
"5908","<distinct form=""","","","","","","","","","","","","","","","",""
"5909","<dist>","чо","","","","","","","","","","","","","","",""
"5910",""">","","","","","","","","","","","","","","","",""
"5911","","что","ЧТО","CONJ","","","чо _что_ ,","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"5912","</distinct>","","","","","","","","","","","","","","","",""
"5913","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5914","<distinct form=""","","","","","","","","","","","","","","","",""
"5915","<dist>","чо","","","","","","","","","","","","","","",""
"5916",""">","","","","","","","","","","","","","","","",""
"5917","","что","ЧТО","CONJ","","","чо _что_ вы от","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"5918","</distinct>","","","","","","","","","","","","","","","",""
"5919","","вы","ВЫ","SPRO pl 2p - nom","","","что _вы_ от меня хотите","ы","в","","","","","SPRO","ВЫ","SPRO pl 2p - nom","Ы"
"5920","","от","ОТ","PR","","","что вы _от_ меня хотите ?","т","о","","","","","PR","ОТ","PR","Т"
"5921","","меня","Я","SPRO sg 1p - gen","","","вы от _меня_ хотите ?","я","н","е","м","","","SPRO","Я","SPRO sg 1p - acc","Я"
"5922","","хотите","ХОТЕТЬ","V ipf praes pl indic - 2p","","","вы от меня _хотите_ ?","е","т","и","т","о","х","V","ХОТЕТЬ","V ipf praes pl indic - 2p","Ь"
"5923","","?","?","PUNCT","","","","","","","","","","PUNCT","","",""
"5924","","","","","","","","","","","","","","","","",""
"5925","# sent = 519","","","","","","","","","","","","","","","",""
"5926","","Потом","ПОТОМ","ADV -","","","? _Потом_ решаешь и по","м","о","т","о","п","","ADV","ПОТОМ","ADV -","М"
"5927","","решаешь","РЕШАТЬ","V ipf praes sg indic - 2p","","","Потом _решаешь_ и по -","ь","ш","е","а","ш","е","V","РЕШАТЬ","V ipf praes sg indic - 2p","Ь"
"5928","","и","И","CONJ","","","Потом решаешь _и_ по - ...","и","","","","","","CONJ","И","CONJ","И"
"5929","","по","ПО","PR","","","Потом решаешь и _по_ - ... и","о","п","","","","","PR","ПО","PR","О"
"5930","","-","-...","PUNCT","","","","","","","","","","PUNCT","","",""
"5931","","...","...","PUNCT","","","","","","","","","","PUNCT","","",""
"5932","","и","И","CONJ","","","по - ... _и_ тащишь ...","и","","","","","","CONJ","И","CONJ","И"
"5933","","тащишь","ТАЩИТЬ","V ipf praes sg indic - 2p","","","- ... и _тащишь_ ...","ь","ш","и","щ","а","т","V","ТАЩИТЬ","V ipf praes sg indic - 2p","Ь"
"5934","","...","...","PUNCT","","","","","","","","","","PUNCT","","",""
"5935","","","","","","","","","","","","","","","","",""
"5936","# sent = 520","","","","","","","","","","","","","","","",""
"5937","","Эм","ЭМ","INTJ","","","... _Эм_ .. Ну ,","м","э","","","","","INTJ","ЭМ","INTJ","М"
"5938","","..","..","PUNCT","","","","","","","","","","PUNCT","","",""
"5939","","Ну","НУ","PART","","","Эм .. _Ну_ , то есть ,","у","н","","","","","PART","НУ","PART","У"
"5940","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5941","","то есть","то есть","CONJ","","",".. Ну , _то есть_ , про само","ь","т","с","е","","о","CONJ","то есть","ADV -","ь"
"5942","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5943","","про","ПРО","PR","","",", то есть , _про_ само решение я","о","р","п","","","","PR","ПРО","PR","О"
"5944","","само","САМ","A - acc sg plen n inan","","","то есть , про _само_ решение я могу","о","м","а","с","","","A","САМ","A - acc sg plen n inan","М"
"5945","","решение","РЕШЕНИЕ","S n inan acc sg","","",", про само _решение_ я могу разговаривать","е","и","н","е","ш","е","S","РЕШЕНИЕ","S n inan acc sg","Е"
"5946","","я","Я","SPRO sg 1p - nom","","","про само решение _я_ могу разговаривать вообще","я","","","","","","SPRO","Я","SPRO sg 1p - nom","Я"
"5947","","могу","МОЧЬ","V ipf praes sg indic - 1p","","","само решение я _могу_ разговаривать вообще долго","у","г","о","м","","","V","МОЧЬ","V ipf praes sg indic - 1p","Ь"
"5948","","разговаривать","РАЗГОВАРИВАТЬ","V ipf - - inf - -","","","решение я могу _разговаривать_ вообще долго ,","ь","т","а","в","и","р","V","РАЗГОВАРИВАТЬ","V ipf - - inf - -","Ь"
"5949","","вообще","ВООБЩЕ","ADV -","","","я могу разговаривать _вообще_ долго , в","е","щ","б","о","о","в","ADV","ВООБЩЕ","ADV -","Е"
"5950","","долго","ДОЛГО","ADV -","","","могу разговаривать вообще _долго_ , в зависимости","о","г","л","о","д","","ADV","ДОЛГО","ADV -","О"
"5951","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5952","","в","В","PR","","","вообще долго , _в_ зависимости от категории","в","","","","","","PR","В","PR","В"
"5953","","зависимости","ЗАВИСИМОСТЬ","S f inan loc sg","","","долго , в _зависимости_ от категории ,","и","т","с","о","м","и","S","ЗАВИСИМОСТЬ","S f inan loc sg","Ь"
"5954","","от","ОТ","PR","","",", в зависимости _от_ категории , потому что","т","о","","","","","PR","ОТ","PR","Т"
"5955","","категории","КАТЕГОРИЯ","S f inan gen sg","","","в зависимости от _категории_ , потому что задания","и","и","р","о","г","е","S","КАТЕГОРИЯ","S f inan dat sg","Я"
"5956","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5957","","потому что","потому что","CONJ","","","от категории , _потому что_ задания подразделяются на","о","т","ч","","у","м","CONJ","потому что","CONJ","о"
"5958","","задания","ЗАДАНИЕ","S n inan nom pl","","","категории , потому что _задания_ подразделяются на категории","я","и","н","а","д","а","S","ЗАДАНИЕ","S n inan gen sg","Е"
"5959","","подразделяются","ПОДРАЗДЕЛЯТЬСЯ","V ipf praes pl indic - 3p","","",", потому что задания _подразделяются_ на категории ...","я","с","т","ю","я","л","V","ПОДРАЗДЕЛЯТЬСЯ","V ipf praes pl indic - 3p","Я"
"5960","","на","НА","PR","","","потому что задания подразделяются _на_ категории ...","а","н","","","","","PR","НА","PR","А"
"5961","","категории","КАТЕГОРИЯ","S f inan acc pl","","","задания подразделяются на _категории_ ...","и","и","р","о","г","е","S","КАТЕГОРИЯ","S f inan dat sg","Я"
"5962","","...","...","PUNCT","","","","","","","","","","PUNCT","","",""
"5963","","","","","","","","","","","","","","","","",""
"5964","# sent = 521","","","","","","","","","","","","","","","",""
"5965","# speaker = B","","","","","","","","","","","","","","","",""
"5966","# sent = 522","","","","","","","","","","","","","","","",""
"5967","","Ну","НУ","PART","","","_Ну_ , что-нибудь такое","у","н","","","","","PART","НУ","PART","У"
"5968","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5969","","что-нибудь","ЧТО-НИБУДЬ","SPRO n inan nom sg","","","Ну , _что-нибудь_ такое , запоминающееся","ь","д","у","б","и","н","SPRO","ЧТО-НИБУДЬ","S n - nom sg","Ь"
"5970","","такое","ТАКОЙ","APRO - nom sg plen n -","","","Ну , что-нибудь _такое_ , запоминающееся .","е","о","к","а","т","","APRO","ТАКОЙ","A - nom sg plen n -","Й"
"5971","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5972","","запоминающееся","ЗАПОМИНАТЬСЯ","PARTCP ipf inpraes acc sg plen n act -","","","что-нибудь такое , _запоминающееся_ .","я","с","е","е","щ","ю","PARTCP","ЗАПОМИНАТЬСЯ","PARTCP ipf inpraes acc sg plen n act -","Я"
"5973","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"5974","","","","","","","","","","","","","","","","",""
"5975","# sent = 523","","","","","","","","","","","","","","","",""
"5976","# speaker = A","","","","","","","","","","","","","","","",""
"5977","# sent = 524","","","","","","","","","","","","","","","",""
"5978","","Запоминающееся","ЗАПОМИНАТЬСЯ","PARTCP ipf inpraes acc sg plen n act -","","","_Запоминающееся_ ?","я","с","е","е","щ","ю","PARTCP","ЗАПОМИНАТЬСЯ","PARTCP ipf inpraes acc sg plen n act -","Я"
"5979","","?","?","PUNCT","","","","","","","","","","PUNCT","","",""
"5980","","","","","","","","","","","","","","","","",""
"5981","# sent = 525","","","","","","","","","","","","","","","",""
"5982","","Ну","НУ","PART","","","? _Ну_ , могу привести","у","н","","","","","PART","НУ","PART","У"
"5983","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5984","","могу","МОЧЬ","V ipf praes sg indic - 1p","","","Ну , _могу_ привести пример задания","у","г","о","м","","","V","МОЧЬ","V ipf praes sg indic - 1p","Ь"
"5985","","привести","ПРИВЕСТИ","V pf - - inf - -","","","Ну , могу _привести_ пример задания ,","и","т","с","е","в","и","V","ПРИВЕСТИ","V pf - - inf - -","И"
"5986","","пример","ПРИМЕР","S m inan acc sg","","",", могу привести _пример_ задания , который","р","е","м","и","р","п","S","ПРИМЕР","S m inan acc sg","Р"
"5987","","задания","ЗАДАНИЕ","S n inan gen sg","","","могу привести пример _задания_ , который считался","я","и","н","а","д","а","S","ЗАДАНИЕ","S n inan gen sg","Е"
"5988","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5989","","который","КОТОРЫЙ","APRO - nom sg plen m -","","","пример задания , _который_ считался реверсом .","й","ы","р","о","т","о","APRO","КОТОРЫЙ","A - nom sg plen m -","Й"
"5990","","считался","СЧИТАТЬСЯ","V ipf praet sg indic m -","","","задания , который _считался_ реверсом .","я","с","л","а","т","и","V","СЧИТАТЬСЯ","V ipf praet sg indic m -","Я"
"5991","","реверсом","РЕВЕРС","S m inan ins sg","","",", который считался _реверсом_ .","м","о","с","р","е","в","S","РЕВЕРС","S m anim nom sg","С"
"5992","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"5993","","","","","","","","","","","","","","","","",""
"5994","# sent = 526","","","","","","","","","","","","","","","",""
"5995","","Ну","НУ","PART","","",". _Ну_ , реверс -","у","н","","","","","PART","НУ","PART","У"
"5996","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"5997","","реверс","РЕВЕРС","S m inan nom sg","","","Ну , _реверс_ - это категория","с","р","е","в","е","р","S","РЕВЕРС","S m inan acc sg","С"
"5998","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"5999","","это","ЭТО","SPRO n - nom sg","","",", реверс - _это_ категория заданий ,","о","т","э","","","","SPRO","ЭТО","S n - nom sg","О"
"6000","","категория","КАТЕГОРИЯ","S f inan nom sg","","","реверс - это _категория_ заданий , когда","я","и","р","о","г","е","S","КАТЕГОРИЯ","S f inan nom sg","Я"
"6001","","заданий","ЗАДАНИЕ","S n inan gen pl","","","- это категория _заданий_ , когда тебе","й","и","н","а","д","а","S","ЗАДАНИЕ","S n inan gen pl","Е"
"6002","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6003","","когда","КОГДА","CONJ","","","категория заданий , _когда_ тебе надо по","а","д","г","о","к","","CONJ","КОГДА","CONJ","А"
"6004","","тебе","ТЫ","SPRO sg 2p - dat","","","заданий , когда _тебе_ надо по скомпилированной","е","б","е","т","","","SPRO","ТЫ","SPRO sg 2p - dat","Ы"
"6005","","надо","НАДО","PRAEDIC","","",", когда тебе _надо_ по скомпилированной программе","о","д","а","н","","","PRAEDIC","НАДО","ADV -","О"
"6006","","по","ПО","PR","","","когда тебе надо _по_ скомпилированной программе ,","о","п","","","","","PR","ПО","PR","О"
"6007","","скомпилированной","СКОМПИЛИРОВАТЬ","PARTCP pf praet dat sg plen f pass -","","","тебе надо по _скомпилированной_ программе , то есть","й","о","н","н","а","в","PARTCP","СКОМПИЛИРОВАТЬ","PARTCP pf praet loc sg plen f pass -","Ь"
"6008","","программе","ПРОГРАММА","S f inan dat sg","","","надо по скомпилированной _программе_ , то есть экзешнику","е","м","м","а","р","г","S","ПРОГРАММА","S f inan loc sg","А"
"6009","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6010","","то есть","то есть","CONJ","","","скомпилированной программе , _то есть_ экзешнику или бинарнику","ь","т","с","е","","о","CONJ","то есть","ADV -","ь"
"6011","","экзешнику","ЭКЗЕШНИК","S m inan dat sg","","","программе , то есть _экзешнику_ или бинарнику для","у","к","и","н","ш","е","S","ЭКЗЕШНИК","S m inan dat sg","К"
"6012","","или","ИЛИ","CONJ","","",", то есть экзешнику _или_ бинарнику для прошаренных","и","л","и","","","","CONJ","ИЛИ","CONJ","И"
"6013","","бинарнику","БИНАРНИК","S m inan dat sg","","","то есть экзешнику или _бинарнику_ для прошаренных линуксоидов","у","к","и","н","р","а","S","БИНАРНИК","S m inan dat sg","К"
"6014","","для","ДЛЯ","PR","","","экзешнику или бинарнику _для_ прошаренных линуксоидов ,","я","л","д","","","","PR","ДЛЯ","PR","Я"
"6015","","прошаренных","ПРОШАРИТЬ","PARTCP pf praet gen pl plen - pass -","","","или бинарнику для _прошаренных_ линуксоидов , то","х","ы","н","н","е","р","PARTCP","ПРОШАРИТЬ","PARTCP pf praet loc pl plen - pass -","Ь"
"6016","","линуксоидов","ЛИНУКСОИД","S m anim gen pl","","","бинарнику для прошаренных _линуксоидов_ , то ,","в","о","д","и","о","с","S","ЛИНУКСОИД","S f inan acc sg","Д"
"6017","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6018","","то","ТО","CONJ","","","прошаренных линуксоидов , _то_ , в общем","о","т","","","","","CONJ","ТО","CONJ","О"
"6019","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6020","","в","В","PR","","",", то , _в_ общем - то","в","","","","","","PR","В","PR","В"
"6021","","общем","ОБЩИЙ","A - loc sg plen m -","","","то , в _общем_ - то ,","м","е","щ","б","о","","A","ОБЩИЙ","A - loc sg plen m -","Й"
"6022","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"6023","","то","ТО","PART","","","в общем - _то_ , ммм ,","о","т","","","","","PART","ТО","NONLEX","О"
"6024","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6025","","ммм","МММ","INTJ","","","- то , _ммм_ , получить исходный","м","м","м","","","","S","МММ","S n inan loc sg","М"
"6026","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6027","","получить","ПОЛУЧИТЬ","V pf - - inf - -","","",", ммм , _получить_ исходный код и","ь","т","и","ч","у","л","V","ПОЛУЧИТЬ","V pf - - inf - -","Ь"
"6028","","исходный","ИСХОДНЫЙ","A - acc sg plen m inan","","","ммм , получить _исходный_ код и алгоритм","й","ы","н","д","о","х","A","ИСХОДНЫЙ","A - acc sg plen m inan","Й"
"6029","","код","КОД","S m inan acc sg","","",", получить исходный _код_ и алгоритм этой","д","о","к","","","","S","КОД","S m inan acc sg","Д"
"6030","","и","И","CONJ","","","получить исходный код _и_ алгоритм этой программы","и","","","","","","CONJ","И","CONJ","И"
"6031","","алгоритм","АЛГОРИТМ","S m inan acc sg","","","исходный код и _алгоритм_ этой программы ,","м","т","и","р","о","г","S","АЛГОРИТМ","S m inan nom sg","М"
"6032","","этой","ЭТОТ","APRO - gen sg plen f -","","","код и алгоритм _этой_ программы , который","й","о","т","э","","","APRO","ЭТОТ","A - gen sg plen f -","Т"
"6033","","программы","ПРОГРАММА","S f inan gen sg","","","и алгоритм этой _программы_ , который каким-то","ы","м","м","а","р","г","S","ПРОГРАММА","S f inan gen sg","А"
"6034","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6035","","который","КОТОРЫЙ","APRO - nom sg plen m -","","","этой программы , _который_ каким-то образом генерирует","й","ы","р","о","т","о","APRO","КОТОРЫЙ","A - nom sg plen m -","Й"
"6036","","каким-то","КАКОЙ-ТО","APRO - ins sg plen m -","","","программы , который _каким-то_ образом генерирует флаг","о","т","-","м","и","к","APRO","КАКОЙ-ТО","A - ins sg plen m -","О"
"6037","","образом","ОБРАЗ","S m inan ins sg","","",", который каким-то _образом_ генерирует флаг ...","м","о","з","а","р","б","S","ОБРАЗ","S m inan ins sg","З"
"6038","","генерирует","ГЕНЕРИРОВАТЬ","V ipf praes sg indic - 3p","","","который каким-то образом _генерирует_ флаг ...","т","е","у","р","и","р","V","ГЕНЕРИРОВАТЬ","V ipf praes sg indic - 3p","Ь"
"6039","","флаг","ФЛАГ","S m inan nom sg","","","каким-то образом генерирует _флаг_ ...","г","а","л","ф","","","S","ФЛАГ","S m inan nom sg","Г"
"6040","","...","...","PUNCT","","","","","","","","","","PUNCT","","",""
